case,reference_case,angle_group,signed_mean_db,rms_db,max_abs_db,max_abs_freq_hz,max_abs_angle_deg
measured-profile-ring-full,wide-svd,0_60,0.12367757402197892,3.351248458309535,10.479647084810622,1200.0,30.0
measured-profile-ring-full,wide-svd,70_90,3.5610190973009432,7.92901314808475,20.08438727585466,1038.6438732073716,80.0
measured-profile-ring-full,wide-svd,80_90,3.6886477044740102,8.406106506591291,20.08438727585466,1038.6438732073716,80.0
measured-profile-ring-full,wide-svd,90,4.048628199570533,8.588121412915816,17.75813812679666,848.5281374238571,90.0
measured-modal-full2,wide-svd,0_60,-0.31497827204001994,2.831690014463036,11.009276683087151,1200.0,40.0
measured-modal-full2,wide-svd,70_90,5.283837139966259,9.176138901592955,29.868547848343624,1009.0756983044574,90.0
measured-modal-full2,wide-svd,80_90,6.79067847446019,11.10656432656137,29.868547848343624,1009.0756983044574,90.0
measured-modal-full2,wide-svd,90,11.011928306223211,13.96546746523714,29.868547848343624,1009.0756983044574,90.0
measured-modal-full4-svd,wide-svd,0_60,0.5841235165484563,2.6296319772004466,11.53623561317896,1200.0,30.0
measured-modal-full4-svd,wide-svd,70_90,4.9883975823909825,7.3298330197179125,22.61558794241047,1009.0756983044574,90.0
measured-modal-full4-svd,wide-svd,80_90,4.952304313837373,8.116212069782971,22.61558794241047,1009.0756983044574,90.0
measured-modal-full4-svd,wide-svd,90,5.1300115358978085,9.156949024424755,22.61558794241047,1009.0756983044574,90.0
d55-r25-95-svd,wide-svd,0_60,0.2569293960495357,0.645695711469898,2.883123203796721,1200.0,60.0
d55-r25-95-svd,wide-svd,70_90,-0.3472693591865265,1.2934043097655386,3.2695211563989233,1200.0,70.0
d55-r25-95-svd,wide-svd,80_90,-0.7185249294576516,1.3926100317808765,2.545895258196637,1200.0,80.0
d55-r25-95-svd,wide-svd,90,-1.2749431729170906,1.5329874223172517,1.914564453627282,336.7386144928119,90.0
asym-f45-r55-r35-svd,wide-svd,0_60,0.09137096173869358,0.2528842666576032,1.2317587148028721,1200.0,60.0
asym-f45-r55-r35-svd,wide-svd,70_90,0.40942744470978354,1.5192856476326857,8.816466306452725,1069.0784617684071,90.0
asym-f45-r55-r35-svd,wide-svd,80_90,0.29827462280642975,1.7792076633964893,8.816466306452725,1069.0784617684071,90.0
asym-f45-r55-r35-svd,wide-svd,90,-0.11958688580484089,2.2728695665495895,8.816466306452725,1069.0784617684071,90.0
asym-f45-r55-front35-rear25-svd,wide-svd,0_60,0.0887107121821251,0.46430048222736664,1.9582145969145301,1200.0,60.0
asym-f45-r55-front35-rear25-svd,wide-svd,70_90,0.12956001501469377,1.6794739417460478,12.305855474035866,1038.6438732073716,90.0
asym-f45-r55-front35-rear25-svd,wide-svd,80_90,-0.03821125151047946,1.9486641413720656,12.305855474035866,1038.6438732073716,90.0
asym-f45-r55-front35-rear25-svd,wide-svd,90,-0.4974595758967522,2.457710616164863,12.305855474035866,1038.6438732073716,90.0
h1659-profile-compact-split-discrete-svd,wide-svd,0_60,2.213335469675556,5.642120617524598,17.616787679057417,925.3264952447645,60.0
h1659-profile-compact-split-discrete-svd,wide-svd,70_90,6.1090059615654075,9.864264571065917,22.610275791666957,436.6959548526562,90.0
h1659-profile-compact-split-discrete-svd,wide-svd,80_90,5.206823306774107,9.53720491256211,22.610275791666957,436.6959548526562,90.0
h1659-profile-compact-split-discrete-svd,wide-svd,90,2.642605072374505,9.757189104398888,22.610275791666957,436.6959548526562,90.0
h1659-profile-full-split-discrete-svd,wide-svd,0_60,2.287578957549884,5.69480725840655,15.022955490383374,898.9842461260089,60.0
h1659-profile-full-split-discrete-svd,wide-svd,70_90,6.516317459707175,9.572321214288028,19.108223237127817,898.9842461260089,70.0
h1659-profile-full-split-discrete-svd,wide-svd,80_90,5.876074699092675,8.972194362936916,16.161688127633056,1009.0756983044574,90.0
h1659-profile-full-split-discrete-svd,wide-svd,90,3.931645520225089,8.39731172014552,16.161688127633056,1009.0756983044574,90.0
split-ring-r35-az24,wide-svd,0_60,-1.2239082279035136,2.326761452966986,9.980399274535458,1200.0,30.0
split-ring-r35-az24,wide-svd,70_90,-3.426407377413569,4.44461152198676,22.3127636530522,980.3492719446599,90.0
split-ring-r35-az24,wide-svd,80_90,-3.777663617356192,4.955050970206703,22.3127636530522,980.3492719446599,90.0
split-ring-r35-az24,wide-svd,90,-3.8733937478648097,5.5722663008178905,22.3127636530522,980.3492719446599,90.0
split-ring-r25-95-az48-svd,wide-svd,0_60,-1.2172977460356165,2.3238245474190866,9.976971302099017,1200.0,30.0
split-ring-r25-95-az48-svd,wide-svd,70_90,-3.460507484833472,4.479608578699992,22.606372962963142,980.3492719446599,90.0
split-ring-r25-95-az48-svd,wide-svd,80_90,-3.812933800848487,4.9951519902214985,22.606372962963142,980.3492719446599,90.0
split-ring-r25-95-az48-svd,wide-svd,90,-3.8832550534956645,5.601495959354382,22.606372962963142,980.3492719446599,90.0
active-surface-dipole-m3,wide-svd,0_60,-0.13114085968673392,3.5652977772527628,13.845049542902238,1200.0,40.0
active-surface-dipole-m3,wide-svd,70_90,7.179874022088249,8.544255652446562,24.976305302544787,1009.0756983044574,90.0
active-surface-dipole-m3,wide-svd,80_90,8.266739792087476,9.618902701103153,24.976305302544787,1009.0756983044574,90.0
active-surface-dipole-m3,wide-svd,90,8.920564403790447,11.103610041140337,24.976305302544787,1009.0756983044574,90.0
split-active-dipole-m4g16-svd,wide-svd,0_60,1.2263286742006052,3.310772368582184,9.922628504247399,1200.0,30.0
split-active-dipole-m4g16-svd,wide-svd,70_90,1.7206016000746662,8.345907920927537,16.200504717461946,1200.0,90.0
split-active-dipole-m4g16-svd,wide-svd,80_90,-1.0610211383013315,8.707365299270656,16.200504717461946,1200.0,90.0
split-active-dipole-m4g16-svd,wide-svd,90,-9.08013801045947,9.703303096942506,16.200504717461946,1200.0,90.0
split-active-measured-m4g30,wide-svd,0_60,1.630794439381475,4.130015174586287,9.900815991861336,1200.0,30.0
split-active-measured-m4g30,wide-svd,70_90,7.398141190098695,9.92929384075624,25.10061000249422,1009.0756983044574,90.0
split-active-measured-m4g30,wide-svd,80_90,6.502382096890048,10.151382053906987,25.10061000249422,1009.0756983044574,90.0
split-active-measured-m4g30,wide-svd,90,3.7624495624906085,10.169920334652533,25.10061000249422,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m2-az16-q3-reg1e-06,wide-svd,0_60,1.0979769260565246,3.22037708057492,9.68214600559827,1200.0,30.0
physical-diaphragm-compact-coupled-measured-m2-az16-q3-reg1e-06,wide-svd,70_90,10.36508199120299,11.476084711575192,27.023143799894513,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m2-az16-q3-reg1e-06,wide-svd,80_90,11.370256618372165,12.686007543720622,27.023143799894513,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m2-az16-q3-reg1e-06,wide-svd,90,11.726041293927914,13.824230609215167,27.023143799894513,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m2-az16-q3-reg3e-06,wide-svd,0_60,1.0984069681878326,3.2207643150159537,9.681918318876413,1200.0,30.0
physical-diaphragm-compact-coupled-measured-m2-az16-q3-reg3e-06,wide-svd,70_90,10.364787384789784,11.474637906529617,27.01978220989264,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m2-az16-q3-reg3e-06,wide-svd,80_90,11.369513284396671,12.683857269594641,27.01978220989264,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m2-az16-q3-reg3e-06,wide-svd,90,11.724609131168593,13.82084799880497,27.01978220989264,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m2-az24-q3-reg1e-06,wide-svd,0_60,1.1047604286044106,3.2291781964111,9.680825328214766,1200.0,30.0
physical-diaphragm-compact-coupled-measured-m2-az24-q3-reg1e-06,wide-svd,70_90,10.481727896553561,11.589802685942109,27.184432004491498,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m2-az24-q3-reg1e-06,wide-svd,80_90,11.51772942809554,12.822007504200075,27.184432004491498,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m2-az24-q3-reg1e-06,wide-svd,90,11.917423702933617,13.988653038978095,27.184432004491498,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m2-az24-q3-reg3e-06,wide-svd,0_60,1.105227881917383,3.2295884050556336,9.680572072391826,1200.0,30.0
physical-diaphragm-compact-coupled-measured-m2-az24-q3-reg3e-06,wide-svd,70_90,10.480720688041373,11.587624689576513,27.180172950857887,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m2-az24-q3-reg3e-06,wide-svd,80_90,11.515998749414143,12.818926368244034,27.180172950857887,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m2-az24-q3-reg3e-06,wide-svd,90,11.91453459422223,13.984037749120532,27.180172950857887,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m2-az16-q3-reg1e-06,wide-svd,0_60,1.4382102797638674,3.5579518140454844,9.872522945663505,1200.0,30.0
physical-diaphragm-compact-coupled-dipole-m2-az16-q3-reg1e-06,wide-svd,70_90,14.877755321544095,16.365541079884913,37.321625319940196,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m2-az16-q3-reg1e-06,wide-svd,80_90,16.74290734082008,18.384804288720552,37.321625319940196,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m2-az16-q3-reg1e-06,wide-svd,90,18.246199940130513,20.4914596374729,37.321625319940196,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m2-az16-q3-reg3e-06,wide-svd,0_60,1.4385664478854874,3.5583708855039187,9.87242397246849,1200.0,30.0
physical-diaphragm-compact-coupled-dipole-m2-az16-q3-reg3e-06,wide-svd,70_90,14.879184879728559,16.36651810987412,37.32202032087193,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m2-az16-q3-reg3e-06,wide-svd,80_90,16.744410660404487,18.385758606728345,37.32202032087193,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m2-az16-q3-reg3e-06,wide-svd,90,18.247651440107074,20.492284389121213,37.32202032087193,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m2-az24-q3-reg1e-06,wide-svd,0_60,1.4683705248376706,3.586492154465081,9.83310315806213,1200.0,30.0
physical-diaphragm-compact-coupled-dipole-m2-az24-q3-reg1e-06,wide-svd,70_90,15.066297328108567,16.551142587329053,37.57600479349532,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m2-az24-q3-reg1e-06,wide-svd,80_90,16.954265509035796,18.587092366468916,37.57600479349532,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m2-az24-q3-reg1e-06,wide-svd,90,18.48163041038257,20.706034980208024,37.57600479349532,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m2-az24-q3-reg3e-06,wide-svd,0_60,1.4687904351392438,3.586986747364716,9.832985856977146,1200.0,30.0
physical-diaphragm-compact-coupled-dipole-m2-az24-q3-reg3e-06,wide-svd,70_90,15.067939279045811,16.552269163016845,37.57645989877593,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m2-az24-q3-reg3e-06,wide-svd,80_90,16.955983767977514,18.588190420935216,37.57645989877593,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m2-az24-q3-reg3e-06,wide-svd,90,18.48327966575859,20.70698325435409,37.57645989877593,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m3-az16-q3-reg1e-06,wide-svd,0_60,0.5410574420003521,2.9583589591830606,10.123746422764242,1200.0,30.0
physical-diaphragm-compact-coupled-measured-m3-az16-q3-reg1e-06,wide-svd,70_90,7.403912963747529,8.496879313222692,23.307625535809535,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m3-az16-q3-reg1e-06,wide-svd,80_90,8.04308891043827,9.3678268331085,23.307625535809535,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m3-az16-q3-reg1e-06,wide-svd,90,7.9374804369789,10.310304262740166,23.307625535809535,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m3-az16-q3-reg3e-06,wide-svd,0_60,0.7092110619653459,3.093953007914819,10.089938596785714,1200.0,30.0
physical-diaphragm-compact-coupled-measured-m3-az16-q3-reg3e-06,wide-svd,70_90,8.377055343514797,9.29672218439028,23.046169635357636,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m3-az16-q3-reg3e-06,wide-svd,80_90,9.144880916668848,10.196649016142464,23.046169635357636,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m3-az16-q3-reg3e-06,wide-svd,90,9.18149021790043,11.003771148318796,23.046169635357636,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m3-az24-q3-reg1e-06,wide-svd,0_60,0.5173901631273871,2.9467236443835207,10.138044959631983,1200.0,30.0
physical-diaphragm-compact-coupled-measured-m3-az24-q3-reg1e-06,wide-svd,70_90,7.316654882001579,8.43995386200259,23.35762277912653,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m3-az24-q3-reg1e-06,wide-svd,80_90,7.95849575754886,9.320771455788913,23.35762277912653,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m3-az24-q3-reg1e-06,wide-svd,90,7.8681506029869634,10.304560578831625,23.35762277912653,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m3-az24-q3-reg3e-06,wide-svd,0_60,0.6882409885876422,3.087816284005013,10.107369119644062,1200.0,30.0
physical-diaphragm-compact-coupled-measured-m3-az24-q3-reg3e-06,wide-svd,70_90,8.325275551127014,9.248724779659815,23.115307841810775,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m3-az24-q3-reg3e-06,wide-svd,80_90,9.102580406781973,10.15358090953245,23.115307841810775,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m3-az24-q3-reg3e-06,wide-svd,90,9.15946047796736,10.985117126452137,23.115307841810775,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m3-az16-q3-reg1e-06,wide-svd,0_60,0.3812479006946077,3.4861391601481286,12.20934774059485,1200.0,40.0
physical-diaphragm-compact-coupled-dipole-m3-az16-q3-reg1e-06,wide-svd,70_90,8.577768721375715,9.651475949471559,22.587355211510285,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m3-az16-q3-reg1e-06,wide-svd,80_90,9.74490230842089,10.68106592724257,22.587355211510285,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m3-az16-q3-reg1e-06,wide-svd,90,10.596866478926804,11.8876824235563,22.587355211510285,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m3-az16-q3-reg3e-06,wide-svd,0_60,0.6307618622017519,3.542277903877653,11.961591435795633,1200.0,40.0
physical-diaphragm-compact-coupled-dipole-m3-az16-q3-reg3e-06,wide-svd,70_90,10.536478667995457,11.730493404733489,25.844756609379388,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m3-az16-q3-reg3e-06,wide-svd,80_90,12.015785467908618,13.141351938989393,25.844756609379388,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m3-az16-q3-reg3e-06,wide-svd,90,13.19428674532227,14.735087004943509,25.844756609379388,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m3-az24-q3-reg1e-06,wide-svd,0_60,0.3647709254412974,3.4762809377915382,12.190856417877384,1200.0,40.0
physical-diaphragm-compact-coupled-dipole-m3-az24-q3-reg1e-06,wide-svd,70_90,8.404795403260094,9.46627949859765,22.277636278132555,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m3-az24-q3-reg1e-06,wide-svd,80_90,9.537820950291191,10.45659228134566,22.277636278132555,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m3-az24-q3-reg1e-06,wide-svd,90,10.35330773926277,11.618095664332873,22.277636278132555,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m3-az24-q3-reg3e-06,wide-svd,0_60,0.6120683653783079,3.5422914347451795,11.968254458883301,1200.0,40.0
physical-diaphragm-compact-coupled-dipole-m3-az24-q3-reg3e-06,wide-svd,70_90,10.398407614805203,11.578050687664941,25.41356568060693,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m3-az24-q3-reg3e-06,wide-svd,80_90,11.86073333522464,12.95844819012602,25.41356568060693,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-m3-az24-q3-reg3e-06,wide-svd,90,13.027989419686682,14.520248980312926,25.41356568060693,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-az16-q3-reg1e-06,wide-svd,0_60,1.0457354862684027,2.74417766084706,8.848453147888819,1200.0,20.0
physical-diaphragm-compact-coupled-measured-az16-q3-reg1e-06,wide-svd,70_90,6.557292557496664,8.14122426127747,24.030011080759593,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-az16-q3-reg1e-06,wide-svd,80_90,6.7184095184895,8.843485515709604,24.030011080759593,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-az16-q3-reg1e-06,wide-svd,90,7.795628581448375,10.365381159717145,24.030011080759593,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-az16-q3-reg3e-06,wide-svd,0_60,0.9184964157596625,2.9113972807321677,9.021342492987287,1200.0,30.0
physical-diaphragm-compact-coupled-measured-az16-q3-reg3e-06,wide-svd,70_90,7.55362837172363,8.967490328233778,22.4725165620886,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-az16-q3-reg3e-06,wide-svd,80_90,8.220964376793418,9.7522613308928,22.4725165620886,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-az16-q3-reg3e-06,wide-svd,90,8.97759928637668,10.818422032674704,22.4725165620886,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-az24-q3-reg1e-06,wide-svd,0_60,1.1106843917095264,2.7672029223583685,8.835179601742965,1200.0,20.0
physical-diaphragm-compact-coupled-measured-az24-q3-reg1e-06,wide-svd,70_90,6.685609613640106,8.1206248575565,24.41745502516263,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-az24-q3-reg1e-06,wide-svd,80_90,6.815629359492212,8.779308549078241,24.41745502516263,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-az24-q3-reg1e-06,wide-svd,90,7.773419687058215,10.432005716108973,24.41745502516263,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-az24-q3-reg3e-06,wide-svd,0_60,0.9588786221308934,2.884844219405811,8.970360524899064,1200.0,20.0
physical-diaphragm-compact-coupled-measured-az24-q3-reg3e-06,wide-svd,70_90,7.430533593620661,8.956514067307443,22.544622714556347,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-az24-q3-reg3e-06,wide-svd,80_90,7.992947484100482,9.761518857133941,22.544622714556347,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-az24-q3-reg3e-06,wide-svd,90,8.974876677247378,10.825808303603717,22.544622714556347,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-az16-q3-reg1e-06,wide-svd,0_60,0.5481307693561598,3.1217188470872403,10.562483300535646,1200.0,30.0
physical-diaphragm-compact-coupled-dipole-az16-q3-reg1e-06,wide-svd,70_90,7.621218301827065,8.760522410975975,18.67057042791879,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-az16-q3-reg1e-06,wide-svd,80_90,8.381663800686601,9.57361996537641,18.67057042791879,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-az16-q3-reg1e-06,wide-svd,90,8.826485852206783,10.490939782841142,18.67057042791879,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-az16-q3-reg3e-06,wide-svd,0_60,0.5755935062244579,3.4397360236694534,11.030079388234995,1200.0,40.0
physical-diaphragm-compact-coupled-dipole-az16-q3-reg3e-06,wide-svd,70_90,9.638373146127822,11.063570475847905,24.303902153429668,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-az16-q3-reg3e-06,wide-svd,80_90,11.068312458373537,12.343921670034172,24.303902153429668,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-az16-q3-reg3e-06,wide-svd,90,12.320616505720725,13.893343987671642,24.303902153429668,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,wide-svd,0_60,0.5674369460973365,3.077408931784735,10.500656208531822,1200.0,30.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,wide-svd,70_90,7.453889393995523,8.540690332494098,17.71180171395335,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,wide-svd,80_90,8.11420560153662,9.29726611036356,17.71180171395335,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,wide-svd,90,8.380369984535841,10.117108622484508,17.71180171395335,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,wide-svd,0_60,0.571798413804344,3.3980574774118213,10.909539922990461,1200.0,30.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,wide-svd,70_90,9.44985539085937,10.863961533629572,23.706893584680607,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,wide-svd,80_90,10.829106459460988,12.110218207109284,23.706893584680607,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,wide-svd,90,12.061595607914288,13.620596739078724,23.706893584680607,1009.0756983044574,90.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,wide-svd,0_60,0.9041781131503291,3.211250917624182,10.038952850859303,1200.0,30.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,wide-svd,70_90,10.609691341016633,11.727719231178508,27.097104726210553,1009.0756983044574,90.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,wide-svd,80_90,11.877368165556836,13.084899111098872,27.097104726210553,1009.0756983044574,90.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,wide-svd,90,12.591956717113344,14.447760694436916,27.097104726210553,1009.0756983044574,90.0
physical-diaphragm-full-coupled-dipole-m2-az16-q3-reg1e-06,wide-svd,0_60,1.3947256530311665,3.6528487749729406,10.369965971306797,1200.0,30.0
physical-diaphragm-full-coupled-dipole-m2-az16-q3-reg1e-06,wide-svd,70_90,15.842211736384986,17.292706021440324,38.472482522618066,1009.0756983044574,90.0
physical-diaphragm-full-coupled-dipole-m2-az16-q3-reg1e-06,wide-svd,80_90,17.882437374323338,19.430551575227973,38.472482522618066,1009.0756983044574,90.0
physical-diaphragm-full-coupled-dipole-m2-az16-q3-reg1e-06,wide-svd,90,19.547362075515156,21.620075587083647,38.472482522618066,1009.0756983044574,90.0
physical-diaphragm-full-coupled-measured-m3-az16-q3-reg1e-06,wide-svd,0_60,-0.3761214630561174,3.4190485490616895,18.813491215577642,1200.0,60.0
physical-diaphragm-full-coupled-measured-m3-az16-q3-reg1e-06,wide-svd,70_90,1.1307787814198584,8.790210441826305,26.65872044466284,1009.0756983044574,90.0
physical-diaphragm-full-coupled-measured-m3-az16-q3-reg1e-06,wide-svd,80_90,2.1253034295883886,9.612300047579783,26.65872044466284,1009.0756983044574,90.0
physical-diaphragm-full-coupled-measured-m3-az16-q3-reg1e-06,wide-svd,90,3.4515055912573853,12.987964663735799,26.65872044466284,1009.0756983044574,90.0
physical-diaphragm-full-coupled-dipole-m3-az16-q3-reg1e-06,wide-svd,0_60,0.8052961983924918,2.9289136202751056,9.801045046790989,1200.0,30.0
physical-diaphragm-full-coupled-dipole-m3-az16-q3-reg1e-06,wide-svd,70_90,2.2602300520861536,6.5193241784503435,24.32647661508252,1200.0,90.0
physical-diaphragm-full-coupled-dipole-m3-az16-q3-reg1e-06,wide-svd,80_90,0.4771198905030709,6.652322937264767,24.32647661508252,1200.0,90.0
physical-diaphragm-full-coupled-dipole-m3-az16-q3-reg1e-06,wide-svd,90,-4.6722771594297905,7.113216711635632,24.32647661508252,1200.0,90.0
physical-diaphragm-full-coupled-measured-az16-q3-reg1e-06,wide-svd,0_60,0.74535959192247,2.2652197073948757,8.823292846179768,1200.0,20.0
physical-diaphragm-full-coupled-measured-az16-q3-reg1e-06,wide-svd,70_90,2.281493024268352,8.711141714330543,27.577803291427976,1009.0756983044574,90.0
physical-diaphragm-full-coupled-measured-az16-q3-reg1e-06,wide-svd,80_90,1.390954453557308,10.260124344992082,27.577803291427976,1009.0756983044574,90.0
physical-diaphragm-full-coupled-measured-az16-q3-reg1e-06,wide-svd,90,3.5014585617444993,13.6227284687064,27.577803291427976,1009.0756983044574,90.0
physical-diaphragm-full-coupled-dipole-az16-q3-reg1e-06,wide-svd,0_60,0.8298650225991089,2.9566560603762624,10.1824379737199,1200.0,30.0
physical-diaphragm-full-coupled-dipole-az16-q3-reg1e-06,wide-svd,70_90,2.6759051316079563,6.194063356005223,16.9390517173863,1200.0,90.0
physical-diaphragm-full-coupled-dipole-az16-q3-reg1e-06,wide-svd,80_90,0.9298264427881079,6.09524691432008,16.9390517173863,1200.0,90.0
physical-diaphragm-full-coupled-dipole-az16-q3-reg1e-06,wide-svd,90,-4.278378766710863,5.685100716924967,16.9390517173863,1200.0,90.0
physical-diaphragm-compact-coupled-measured-m3-az16-q3-reg1e-06-svd1e-05,wide-svd,0_60,0.5410574419992875,2.958358959181755,10.123746422763077,1200.0,30.0
physical-diaphragm-compact-coupled-measured-m3-az16-q3-reg1e-06-svd1e-05,wide-svd,70_90,7.403912963739911,8.49687931321341,23.30762553586615,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m3-az16-q3-reg1e-06-svd1e-05,wide-svd,80_90,8.043088910430063,9.367826833098357,23.30762553586615,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-m3-az16-q3-reg1e-06-svd1e-05,wide-svd,90,7.937480436972613,10.310304262731336,23.30762553586615,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-az16-q3-reg1e-06-svd1e-05,wide-svd,0_60,1.045735486269163,2.744177660846757,8.848453147888364,1200.0,20.0
physical-diaphragm-compact-coupled-measured-az16-q3-reg1e-06-svd1e-05,wide-svd,70_90,6.557292557507185,8.14122426127395,24.030011080982177,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-az16-q3-reg1e-06-svd1e-05,wide-svd,80_90,6.718409518502877,8.843485515704769,24.030011080982177,1009.0756983044574,90.0
physical-diaphragm-compact-coupled-measured-az16-q3-reg1e-06-svd1e-05,wide-svd,90,7.795628581438825,10.365381159709637,24.030011080982177,1009.0756983044574,90.0
physical-diaphragm-full-coupled-measured-m3-az16-q3-reg1e-06-svd1e-05,wide-svd,0_60,-0.3761214630564245,3.4190485490612827,18.81349121556284,1200.0,60.0
physical-diaphragm-full-coupled-measured-m3-az16-q3-reg1e-06-svd1e-05,wide-svd,70_90,1.1307787814154313,8.790210441829137,26.658720444683354,1009.0756983044574,90.0
physical-diaphragm-full-coupled-measured-m3-az16-q3-reg1e-06-svd1e-05,wide-svd,80_90,2.125303429578779,9.612300047588732,26.658720444683354,1009.0756983044574,90.0
physical-diaphragm-full-coupled-measured-m3-az16-q3-reg1e-06-svd1e-05,wide-svd,90,3.4515055912467028,12.987964663751487,26.658720444683354,1009.0756983044574,90.0
physical-diaphragm-full-coupled-measured-az16-q3-reg1e-06-svd1e-05,wide-svd,0_60,0.7453595919227695,2.2652197073950444,8.823292846185936,1200.0,20.0
