case,reference_case,comparison_set,case_is_eligible_reference,eligible_reference_count,angle_group,signed_mean_db,rms_db,max_abs_db,max_abs_freq_hz,max_abs_angle_deg
sweep-split-active-surface-compact-annular-az16-gap32-q3-reg3e-06,modal-compact3,source_cv_recommended_juan_only,False,6,90,0.33349193128418686,6.374409010307601,13.76032893724625,1165.838329384327,90.0
sweep-split-active-surface-compact-annular-az16-gap32-q3-reg3e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,0_60,0.3388492567120479,1.2087692418222675,3.481422485761769,1132.6491752180323,50.0
sweep-split-active-surface-compact-annular-az16-gap32-q3-reg3e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,70_90,4.676612383103431,8.25886400736989,29.48908009376253,1100.4048518456054,90.0
sweep-split-active-surface-compact-annular-az16-gap32-q3-reg3e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,80_90,6.3214558505952185,10.023869438665042,29.48908009376253,1100.4048518456054,90.0
sweep-split-active-surface-compact-annular-az16-gap32-q3-reg3e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,90,11.16102026698509,14.051680812391243,29.48908009376253,1100.4048518456054,90.0
sweep-split-active-surface-compact-annular-az16-gap32-q3-reg3e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,0_60,0.7774137027634648,1.2156922354107544,4.029644258467549,1009.0756983044574,60.0
sweep-split-active-surface-compact-annular-az16-gap32-q3-reg3e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,70_90,8.068093287966866,12.100861856041412,28.198466556551217,1132.6491752180323,90.0
sweep-split-active-surface-compact-annular-az16-gap32-q3-reg3e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,80_90,10.90683358783622,14.654000157431051,28.198466556551217,1132.6491752180323,90.0
sweep-split-active-surface-compact-annular-az16-gap32-q3-reg3e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,90,19.80708038664746,20.29576150819356,28.198466556551217,1132.6491752180323,90.0
sweep-split-active-surface-compact-annular-az16-gap32-q3-reg3e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,0_60,0.7772948994498581,1.2153771289272068,4.026878170498115,1009.0756983044574,60.0
sweep-split-active-surface-compact-annular-az16-gap32-q3-reg3e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,70_90,8.066713754745996,12.100987119079806,28.211857390917103,1132.6491752180323,90.0
sweep-split-active-surface-compact-annular-az16-gap32-q3-reg3e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,80_90,10.905506538211577,14.654285202760022,28.211857390917103,1132.6491752180323,90.0
sweep-split-active-surface-compact-annular-az16-gap32-q3-reg3e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,90,19.806735487833123,20.29664335661952,28.211857390917103,1132.6491752180323,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,modal-compact2,source_cv_recommended_juan_only,False,6,0_60,1.219530948432313,1.9912962279149677,5.140430935319564,534.5392308842036,60.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,modal-compact2,source_cv_recommended_juan_only,False,6,70_90,2.661645541708563,6.196107947329128,8.969537782308343,1200.0,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,modal-compact2,source_cv_recommended_juan_only,False,6,80_90,1.2982654005775192,6.543542500788692,8.969537782308343,1200.0,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,modal-compact2,source_cv_recommended_juan_only,False,6,90,-3.9675805847250754,6.49163275535482,8.969537782308343,1200.0,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,modal-full2,source_cv_recommended_juan_only,False,6,0_60,1.264670650156991,2.0507869372404164,5.278516604162746,534.5392308842036,60.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,modal-full2,source_cv_recommended_juan_only,False,6,70_90,2.6364068528152957,6.380182603277965,9.491491819603873,1200.0,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,modal-full2,source_cv_recommended_juan_only,False,6,80_90,1.1874803899094806,6.746142386177044,9.491491819603873,1200.0,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,modal-full2,source_cv_recommended_juan_only,False,6,90,-4.21659711857261,6.856089702308528,9.491491819603873,1200.0,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,modal-compact3,source_cv_recommended_juan_only,False,6,0_60,1.0208973282472957,1.849799226554802,4.771454744811585,504.5378491522287,60.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,modal-compact3,source_cv_recommended_juan_only,False,6,70_90,3.2620455322480115,5.955492465002342,13.552085500356633,1165.838329384327,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,modal-compact3,source_cv_recommended_juan_only,False,6,80_90,2.5627136627731586,6.4786996720751455,13.552085500356633,1165.838329384327,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,modal-compact3,source_cv_recommended_juan_only,False,6,90,-0.976937541500348,6.808396343620697,13.552085500356633,1165.838329384327,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,modal-full4-svd,source_cv_recommended_juan_only,False,6,0_60,0.20596622566926423,1.6702857903289452,4.462758603812375,1100.4048518456054,50.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,modal-full4-svd,source_cv_recommended_juan_only,False,6,70_90,5.134654083468982,7.93798537674877,29.561982668118745,1100.4048518456054,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,modal-full4-svd,source_cv_recommended_juan_only,False,6,80_90,6.67724519179822,9.535797617243464,29.561982668118745,1100.4048518456054,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,modal-full4-svd,source_cv_recommended_juan_only,False,6,90,9.850590794200556,13.017219970930123,29.561982668118745,1100.4048518456054,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,0_60,0.6445306717206807,1.2802632430033025,3.2249374478282533,476.2203155904598,60.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,70_90,8.526134988332418,11.48781113914429,28.11038383037122,1132.6491752180323,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,80_90,11.262622929039223,13.875806314595183,28.11038383037122,1132.6491752180323,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,90,18.496650913862926,19.005349074427674,28.11038383037122,1132.6491752180323,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,profile-ring-full,source_cv_recommended_juan_only,False,6,0_60,0.6444118684070743,1.2807348713241706,3.224972253478846,476.2203155904598,60.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,profile-ring-full,source_cv_recommended_juan_only,False,6,70_90,8.524755455111544,11.487878025294163,28.123774664737105,1132.6491752180323,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,profile-ring-full,source_cv_recommended_juan_only,False,6,80_90,11.261295879414575,13.875974820014514,28.123774664737105,1132.6491752180323,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-07-svd1e-05,profile-ring-full,source_cv_recommended_juan_only,False,6,90,18.49630601504859,19.006282790246235,28.123774664737105,1132.6491752180323,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,modal-compact2,source_cv_recommended_juan_only,False,6,0_60,1.357131160812835,2.0980783506209977,5.783429817220274,713.5242690016327,60.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,modal-compact2,source_cv_recommended_juan_only,False,6,70_90,2.1935032684909244,5.018614706240148,9.173742290165052,1200.0,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,modal-compact2,source_cv_recommended_juan_only,False,6,80_90,0.939792353421502,5.011461385864433,9.173742290165052,1200.0,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,modal-compact2,source_cv_recommended_juan_only,False,6,90,-2.5680956338425087,5.3129427502436135,9.173742290165052,1200.0,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,modal-full2,source_cv_recommended_juan_only,False,6,0_60,1.4022708625375129,2.1541635913809376,5.908885197698304,713.5242690016327,60.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,modal-full2,source_cv_recommended_juan_only,False,6,70_90,2.168264579597657,5.199954599043698,9.695696327460581,1200.0,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,modal-full2,source_cv_recommended_juan_only,False,6,80_90,0.8290073427534638,5.22221639544035,9.695696327460581,1200.0,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,modal-full2,source_cv_recommended_juan_only,False,6,90,-2.8171121676900426,5.677829644194115,9.695696327460581,1200.0,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,modal-compact3,source_cv_recommended_juan_only,False,6,0_60,1.158497540627818,1.8589690114589634,5.087260727670845,693.2116181233638,60.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,modal-compact3,source_cv_recommended_juan_only,False,6,70_90,2.793903259030373,5.054985187509099,13.681091255043363,1165.838329384327,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,modal-compact3,source_cv_recommended_juan_only,False,6,80_90,2.2042406156171412,5.412282181482171,13.681091255043363,1165.838329384327,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,modal-compact3,source_cv_recommended_juan_only,False,6,90,0.4225474093822188,6.372075629149635,13.681091255043363,1165.838329384327,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,modal-full4-svd,source_cv_recommended_juan_only,False,6,0_60,0.34356643804978615,1.1976463754176245,3.4116738184535365,1132.6491752180323,50.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,modal-full4-svd,source_cv_recommended_juan_only,False,6,70_90,4.666511810251344,8.294710590642898,29.427680044798862,1100.4048518456054,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,modal-full4-svd,source_cv_recommended_juan_only,False,6,80_90,6.318772144642202,10.069949776396141,29.427680044798862,1100.4048518456054,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,modal-full4-svd,source_cv_recommended_juan_only,False,6,90,11.250075745083123,14.126835050714583,29.427680044798862,1100.4048518456054,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,0_60,0.7821308841012028,1.2297153717064835,4.13881616699139,1009.0756983044574,60.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,70_90,8.057992715114779,12.143951854910592,28.12774110421298,1132.6491752180323,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,80_90,10.904149881883205,14.707284288494101,28.12774110421298,1132.6491752180323,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,90,19.896135864745492,20.383375237198564,28.12774110421298,1132.6491752180323,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,profile-ring-full,source_cv_recommended_juan_only,False,6,0_60,0.7820120807875962,1.2293819490256872,4.136050079021956,1009.0756983044574,60.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,profile-ring-full,source_cv_recommended_juan_only,False,6,70_90,8.056613181893907,12.144078105678915,28.141131938578866,1132.6491752180323,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,profile-ring-full,source_cv_recommended_juan_only,False,6,80_90,10.90282283225856,14.707572301233753,28.141131938578866,1132.6491752180323,90.0
sweep-split-active-surface-compact-annular-az16-gap30-q3-reg3e-06-svd1e-05,profile-ring-full,source_cv_recommended_juan_only,False,6,90,19.89579096593116,20.384249330846345,28.141131938578866,1132.6491752180323,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,modal-compact2,source_cv_recommended_juan_only,False,6,0_60,1.3303886278276182,2.0897660531714166,5.542815255878402,635.6778566155772,60.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,modal-compact2,source_cv_recommended_juan_only,False,6,70_90,2.5928083443729952,5.3838534191458365,8.701429593779963,1200.0,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,modal-compact2,source_cv_recommended_juan_only,False,6,80_90,1.314281334753614,5.43039534505911,8.701429593779963,1200.0,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,modal-compact2,source_cv_recommended_juan_only,False,6,90,-2.9043528476524387,5.230595564783251,8.701429593779963,1200.0,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,modal-full2,source_cv_recommended_juan_only,False,6,0_60,1.3755283295522962,2.148780765102703,5.678955651947938,635.6778566155772,60.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,modal-full2,source_cv_recommended_juan_only,False,6,70_90,2.567569655479728,5.5608568708954,9.223383631075492,1200.0,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,modal-full2,source_cv_recommended_juan_only,False,6,80_90,1.2034963240855758,5.628412042733384,9.223383631075492,1200.0,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,modal-full2,source_cv_recommended_juan_only,False,6,90,-3.1533693814999726,5.599004640532551,9.223383631075492,1200.0,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,modal-compact3,source_cv_recommended_juan_only,False,6,0_60,1.1317550076426013,1.9012974911471061,4.975809507667385,617.5813419860953,60.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,modal-compact3,source_cv_recommended_juan_only,False,6,70_90,3.1932083349124443,5.26306335874,13.259164851164066,1165.838329384327,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,modal-compact3,source_cv_recommended_juan_only,False,6,80_90,2.578729596949253,5.587094690466423,13.259164851164066,1165.838329384327,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,modal-compact3,source_cv_recommended_juan_only,False,6,90,0.08629019557228923,5.981399933487261,13.259164851164066,1165.838329384327,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,0_60,0.31682390506456976,1.4930860410254654,4.2536414672642024,1132.6491752180323,50.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,70_90,5.065816886133415,8.089979273966406,29.17479829661808,1100.4048518456054,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,80_90,6.693261125974315,9.77295303591783,29.17479829661808,1100.4048518456054,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,90,10.913818531273195,13.579273797727085,29.17479829661808,1100.4048518456054,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,0_60,0.7553883511159865,1.222854670715801,3.2374181115171297,582.9191646921635,60.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,70_90,8.45729779099685,11.938488539811653,27.779486030417907,1132.6491752180323,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,80_90,11.278638863215317,14.445195663915607,27.779486030417907,1132.6491752180323,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,90,19.559878650935563,19.950774259792013,27.779486030417907,1132.6491752180323,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,0_60,0.7552695478023795,1.2228394182927191,3.2374573620597786,582.9191646921635,60.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,70_90,8.455918257775975,11.938542639562414,27.792876864783793,1132.6491752180323,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,80_90,11.277311813590671,14.445368751298492,27.792876864783793,1132.6491752180323,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,90,19.559533752121226,19.951601594514532,27.792876864783793,1132.6491752180323,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,modal-compact2,source_cv_recommended_juan_only,False,6,0_60,0.8093541784917749,1.1912373904690274,2.9945715719195505,673.4772289856238,60.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,modal-compact2,source_cv_recommended_juan_only,False,6,70_90,-2.716976666289385,9.6921539037981,20.94688438757322,1069.0784617684071,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,modal-compact2,source_cv_recommended_juan_only,False,6,80_90,-5.765667857937159,11.623988640790644,20.94688438757322,1069.0784617684071,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,modal-compact2,source_cv_recommended_juan_only,False,6,90,-15.614386055934276,15.84333827055851,20.94688438757322,1069.0784617684071,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,modal-full2,source_cv_recommended_juan_only,False,6,0_60,0.8544938802164528,1.2523989107207014,3.1270341730891715,673.4772289856238,60.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,modal-full2,source_cv_recommended_juan_only,False,6,70_90,-2.7422153551826516,9.835561276409592,20.764372623096023,1069.0784617684071,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,modal-full2,source_cv_recommended_juan_only,False,6,80_90,-5.876452868605195,11.78234335909658,20.764372623096023,1069.0784617684071,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,modal-full2,source_cv_recommended_juan_only,False,6,90,-15.863402589781808,16.061696039425275,20.764372623096023,1069.0784617684071,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,modal-compact3,source_cv_recommended_juan_only,False,6,0_60,0.6107205583067576,0.9591310730047161,2.3804944336277387,635.6778566155772,60.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,modal-compact3,source_cv_recommended_juan_only,False,6,70_90,-2.116576675749936,7.846506368967224,15.201324227361823,1069.0784617684071,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,modal-compact3,source_cv_recommended_juan_only,False,6,80_90,-4.501219595741519,9.415011018833226,15.201324227361823,1069.0784617684071,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,modal-compact3,source_cv_recommended_juan_only,False,6,90,-12.623743012709545,12.71398233871423,15.201324227361823,1069.0784617684071,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,0_60,-0.20421054427127378,0.8372564635065256,3.517481511174296,1132.6491752180323,60.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,70_90,-0.24396812452896527,2.5194672915818477,10.024235206583342,300.0,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,80_90,-0.3866880667164578,2.8698962652058957,10.024235206583342,300.0,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,90,-1.7962146770086438,3.4036606568561694,10.024235206583342,300.0,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,0_60,0.23435390178014293,0.6131962361157045,2.9808120548001256,1038.6438732073716,60.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,70_90,3.1475127803344707,4.590534789237587,11.436193780934754,436.6959548526562,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,80_90,4.198689670524544,5.509340386136956,11.436193780934754,436.6959548526562,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,90,6.849845442653725,7.526577848684678,11.436193780934754,436.6959548526562,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,0_60,0.23423509846653634,0.6142130734045623,2.9808647637161343,1069.0784617684071,60.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,70_90,3.1461332471135974,4.589614521782695,11.436137593764517,436.6959548526562,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,80_90,4.1973626208998995,5.508147517071922,11.436137593764517,436.6959548526562,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,90,6.849500543839392,7.525173246945156,11.436137593764517,436.6959548526562,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,modal-compact2,source_cv_recommended_juan_only,False,6,0_60,1.3303328359109816,2.0897189333312105,5.542918950223346,635.6778566155772,60.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,modal-compact2,source_cv_recommended_juan_only,False,6,70_90,2.5928762989694034,5.383973527257782,8.700840618285163,1200.0,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,modal-compact2,source_cv_recommended_juan_only,False,6,80_90,1.3143173171793214,5.430498571881119,8.700840618285163,1200.0,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,modal-compact2,source_cv_recommended_juan_only,False,6,90,-2.90449042839166,5.230597769699968,8.700840618285163,1200.0,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,modal-full2,source_cv_recommended_juan_only,False,6,0_60,1.3754725376356598,2.1487338353288803,5.679059346292881,635.6778566155772,60.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,modal-full2,source_cv_recommended_juan_only,False,6,70_90,2.5676376100761362,5.560973189020435,9.222794655580692,1200.0,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,modal-full2,source_cv_recommended_juan_only,False,6,80_90,1.2035323065112833,5.62851013923286,9.222794655580692,1200.0,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,modal-full2,source_cv_recommended_juan_only,False,6,90,-3.153506962239194,5.599008623604738,9.222794655580692,1200.0,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,modal-compact3,source_cv_recommended_juan_only,False,6,0_60,1.1316992157259644,1.9012520993500224,4.975902421385314,617.5813419860953,60.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,modal-compact3,source_cv_recommended_juan_only,False,6,70_90,3.193276289508852,5.2631396225713765,13.258749407895671,1165.838329384327,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,modal-compact3,source_cv_recommended_juan_only,False,6,80_90,2.5787655793749606,5.587138885083571,13.258749407895671,1165.838329384327,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,modal-compact3,source_cv_recommended_juan_only,False,6,90,0.08615261483306781,5.9813140920926715,13.258749407895671,1165.838329384327,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,modal-full4-svd,source_cv_recommended_juan_only,False,6,0_60,0.31676811314793313,1.4930598711901117,4.253724500340674,1132.6491752180323,50.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,modal-full4-svd,source_cv_recommended_juan_only,False,6,70_90,5.065884840729823,8.08992413074935,29.174586063814147,1100.4048518456054,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,modal-full4-svd,source_cv_recommended_juan_only,False,6,80_90,6.6932971084000235,9.772864984536369,29.174586063814147,1100.4048518456054,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,modal-full4-svd,source_cv_recommended_juan_only,False,6,90,10.913680950533973,13.579105700662744,29.174586063814147,1100.4048518456054,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,0_60,0.7553325591993498,1.222812285598399,3.2374936259335385,582.9191646921635,60.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,70_90,8.45736574559326,11.938424231841468,27.77919079563538,1132.6491752180323,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,80_90,11.278674845641026,14.445101892074725,27.77919079563538,1132.6491752180323,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,90,19.55974107019634,19.95061617677776,27.77919079563538,1132.6491752180323,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,profile-ring-full,source_cv_recommended_juan_only,False,6,0_60,0.7552137558857432,1.222797027917542,3.2375328764761875,582.9191646921635,60.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,profile-ring-full,source_cv_recommended_juan_only,False,6,70_90,8.455986212372386,11.938478320953902,27.792581630001266,1132.6491752180323,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,profile-ring-full,source_cv_recommended_juan_only,False,6,80_90,11.27734779601638,14.445274966181694,27.792581630001266,1132.6491752180323,90.0
sweep-split-active-surface-full-annular-az16-gap24-q3-reg1e-06-svd1e-05,profile-ring-full,source_cv_recommended_juan_only,False,6,90,19.55939617138201,19.951443499747427,27.792581630001266,1132.6491752180323,90.0
