frequency_hz,angle_deg,max_pairwise_abs_db,low_case,high_case,eligible_reference_count
824.3721884748535,60.0,3.951193256273797,modal-full2,profile-ring-full,6
824.3721884748535,70.0,4.6965925934888375,modal-full2,profile-ring-full,6
824.3721884748535,80.0,3.471430875654576,modal-compact2,profile-ring-full,6
824.3721884748535,90.0,22.420219570345807,profile-ring-full,modal-full2,6
848.5281374238571,0.0,0.0,modal-compact2,modal-compact2,6
848.5281374238571,10.0,0.13735478063468065,modal-full2,modal-full4-svd,6
848.5281374238571,20.0,0.5398103781451624,modal-full2,modal-full4-svd,6
848.5281374238571,30.0,1.178694864604111,modal-full2,modal-full4-svd,6
848.5281374238571,40.0,2.00516278282241,modal-full2,modal-full4-svd,6
848.5281374238571,50.0,2.9415181144343165,modal-full2,modal-full4-svd,6
848.5281374238571,60.0,3.8437251033617343,modal-full2,modal-full4-svd,6
848.5281374238571,70.0,4.570401003561088,modal-full2,profile-ring-full,6
848.5281374238571,80.0,3.270530545608125,modal-compact2,profile-ring-full,6
848.5281374238571,90.0,21.098452837737945,profile-ring-full-svd,modal-full2,6
873.3919097053125,0.0,0.0,modal-compact2,modal-compact2,6
873.3919097053125,10.0,0.14425702626196824,modal-full2,modal-full4-svd,6
873.3919097053125,20.0,0.5665081605755375,modal-full2,modal-full4-svd,6
873.3919097053125,30.0,1.235467007291902,modal-full2,modal-full4-svd,6
873.3919097053125,40.0,2.098189039204243,modal-full2,modal-full4-svd,6
873.3919097053125,50.0,3.0709603484155252,modal-full2,modal-full4-svd,6
873.3919097053125,60.0,3.9984261478826824,modal-full2,modal-full4-svd,6
873.3919097053125,70.0,4.459062040925687,modal-full2,modal-full4-svd,6
873.3919097053125,80.0,2.7451981841366333,modal-compact2,profile-ring-full,6
873.3919097053125,90.0,20.17074400843522,profile-ring-full-svd,modal-full2,6
898.9842461260089,0.0,0.0,modal-compact2,modal-compact2,6
898.9842461260089,10.0,0.15159553850443785,modal-full2,modal-full4-svd,6
898.9842461260089,20.0,0.5950169204028128,modal-full2,modal-full4-svd,6
898.9842461260089,30.0,1.2964871936542437,modal-full2,modal-full4-svd,6
898.9842461260089,40.0,2.1990829390007463,modal-full2,modal-full4-svd,6
898.9842461260089,50.0,3.2134033632430814,modal-full2,modal-full4-svd,6
898.9842461260089,60.0,4.174005960983308,modal-full2,modal-full4-svd,6
898.9842461260089,70.0,4.6348575101656735,modal-full2,modal-full4-svd,6
898.9842461260089,80.0,2.50203053756389,modal-compact2,modal-full4-svd,6
898.9842461260089,90.0,19.747959894875763,profile-ring-full-svd,modal-full2,6
925.3264952447645,0.0,0.0,modal-compact2,modal-compact2,6
925.3264952447645,10.0,0.16318019023974273,profile-ring-full-svd,modal-full4-svd,6
925.3264952447645,20.0,0.624578614614407,modal-full2,modal-full4-svd,6
925.3264952447645,30.0,1.3605406818277999,modal-full2,modal-full4-svd,6
925.3264952447645,40.0,2.3065782907002728,modal-full2,modal-full4-svd,6
925.3264952447645,50.0,3.3681765777429433,modal-full2,modal-full4-svd,6
925.3264952447645,60.0,4.3713779629571405,modal-full2,modal-full4-svd,6
925.3264952447645,70.0,4.85063031009075,modal-full2,modal-full4-svd,6
925.3264952447645,80.0,2.6630306631175955,modal-compact2,modal-full4-svd,6
925.3264952447645,90.0,19.772757011207446,profile-ring-full-svd,modal-full2,6
952.4406311809197,0.0,0.0,modal-compact2,modal-compact2,6
952.4406311809197,10.0,0.19653948993044423,profile-ring-full,modal-full4-svd,6
952.4406311809197,20.0,0.7514879822547442,profile-ring-full-svd,modal-full4-svd,6
952.4406311809197,30.0,1.559296766211304,profile-ring-full-svd,modal-full4-svd,6
952.4406311809197,40.0,2.447873349483203,profile-ring-full-svd,modal-full4-svd,6
952.4406311809197,50.0,3.532156160636511,modal-full2,modal-full4-svd,6
952.4406311809197,60.0,4.588517155394996,modal-full2,modal-full4-svd,6
952.4406311809197,70.0,5.107165890518246,modal-full2,modal-full4-svd,6
952.4406311809197,80.0,3.2750229632469328,profile-ring-full-svd,modal-full4-svd,6
952.4406311809197,90.0,20.083642668774914,profile-ring-full-svd,modal-full2,6
980.3492719446599,0.0,0.0,modal-compact2,modal-compact2,6
980.3492719446599,10.0,0.219051195782896,profile-ring-full,modal-full4-svd,6
980.3492719446599,20.0,0.8459099377186732,profile-ring-full,modal-full4-svd,6
980.3492719446599,30.0,1.7846431166934877,profile-ring-full,modal-full4-svd,6
980.3492719446599,40.0,2.8681126168323345,profile-ring-full-svd,modal-full4-svd,6
980.3492719446599,50.0,3.8783719396114975,profile-ring-full-svd,modal-full4-svd,6
980.3492719446599,60.0,4.819824926233672,modal-full2,modal-full4-svd,6
980.3492719446599,70.0,5.400819341020515,modal-full2,modal-full4-svd,6
980.3492719446599,80.0,4.5334482771135995,profile-ring-full-svd,modal-full4-svd,6
980.3492719446599,90.0,20.549581401158804,profile-ring-full,modal-compact2,6
1009.0756983044574,0.0,0.0,modal-compact2,modal-compact2,6
1009.0756983044574,10.0,0.23231640718086055,profile-ring-full,modal-full4-svd,6
1009.0756983044574,20.0,0.9041463127423981,profile-ring-full,modal-full4-svd,6
1009.0756983044574,30.0,1.931760808985544,profile-ring-full,modal-full4-svd,6
1009.0756983044574,40.0,3.1585058385334577,profile-ring-full,modal-full4-svd,6
1009.0756983044574,50.0,4.361166681164207,profile-ring-full,modal-full4-svd,6
1009.0756983044574,60.0,5.307366801731035,profile-ring-full-svd,modal-full4-svd,6
1009.0756983044574,70.0,5.820194069462325,profile-ring-full-svd,modal-full4-svd,6
1009.0756983044574,80.0,5.588058999624849,profile-ring-full-svd,modal-full4-svd,6
1009.0756983044574,90.0,21.019906796744557,profile-ring-full,modal-compact2,6
1038.6438732073716,0.0,0.0,modal-compact2,modal-compact2,6
1038.6438732073716,10.0,0.23714526032111394,profile-ring-full,modal-full4-svd,6
1038.6438732073716,20.0,0.9301926954796897,profile-ring-full,modal-full4-svd,6
1038.6438732073716,30.0,2.0107326618699943,profile-ring-full,modal-full4-svd,6
1038.6438732073716,40.0,3.3356362716628496,profile-ring-full,modal-full4-svd,6
1038.6438732073716,50.0,4.683096146457061,profile-ring-full,modal-full4-svd,6
1038.6438732073716,60.0,5.798531047221971,profile-ring-full-svd,modal-full4-svd,6
1038.6438732073716,70.0,6.475764891262855,profile-ring-full-svd,modal-full4-svd,6
1038.6438732073716,80.0,6.4022593664798535,profile-ring-full-svd,modal-full4-svd,6
1038.6438732073716,90.0,21.38064837885168,profile-ring-full,modal-compact2,6
1069.0784617684071,0.0,0.0,modal-compact2,modal-compact2,6
1069.0784617684071,10.0,0.23237167931020508,profile-ring-full,modal-full4-svd,6
1069.0784617684071,20.0,0.9208406631386907,profile-ring-full,modal-full4-svd,6
1069.0784617684071,30.0,2.0189242045573224,profile-ring-full,modal-full4-svd,6
1069.0784617684071,40.0,3.4021688962040315,profile-ring-full,modal-full4-svd,6
1069.0784617684071,50.0,4.85258025517939,profile-ring-full,modal-full4-svd,6
1069.0784617684071,60.0,6.09969063628148,profile-ring-full,modal-full4-svd,6
1069.0784617684071,70.0,6.906396799090182,profile-ring-full-svd,modal-full4-svd,6
1069.0784617684071,80.0,6.978481021489003,profile-ring-full-svd,modal-full4-svd,6
1069.0784617684071,90.0,21.517957126992997,profile-ring-full,modal-compact2,6
1100.4048518456054,0.0,0.0,modal-compact2,modal-compact2,6
1100.4048518456054,10.0,0.21486111776204098,profile-ring-full,modal-full4-svd,6
1100.4048518456054,20.0,0.8648226718911474,profile-ring-full,modal-full4-svd,6
1100.4048518456054,30.0,1.9363170126283364,profile-ring-full,modal-full4-svd,6
1100.4048518456054,40.0,3.334574660983492,profile-ring-full,modal-full4-svd,6
1100.4048518456054,50.0,4.850145732740572,profile-ring-full,modal-full4-svd,6
1100.4048518456054,60.0,6.197603941206793,profile-ring-full,modal-full4-svd,6
1100.4048518456054,70.0,7.1119197842037,profile-ring-full,modal-full4-svd,6
1100.4048518456054,80.0,7.321135389448358,profile-ring-full-svd,modal-full4-svd,6
1100.4048518456054,90.0,23.066921146501087,modal-full4-svd,modal-compact2,6
1132.6491752180323,0.0,0.0,modal-compact2,modal-compact2,6
1132.6491752180323,10.0,0.18088341012473563,profile-ring-full,modal-full4-svd,6
1132.6491752180323,20.0,0.7465667957386444,profile-ring-full,modal-full4-svd,6
1132.6491752180323,30.0,1.7293607226726238,profile-ring-full,modal-full4-svd,6
1132.6491752180323,40.0,3.0832466743302263,profile-ring-full,modal-full4-svd,6
1132.6491752180323,50.0,4.6198842886722815,profile-ring-full,modal-full4-svd,6
1132.6491752180323,60.0,6.040780408003698,profile-ring-full,modal-full4-svd,6
1132.6491752180323,70.0,7.052733265362669,profile-ring-full,modal-full4-svd,6
1132.6491752180323,80.0,7.4062663221461165,profile-ring-full,modal-full4-svd,6
1132.6491752180323,90.0,21.328929501869936,modal-full4-svd,modal-compact2,6
1165.838329384327,0.0,0.0,modal-compact2,modal-compact2,6
1165.838329384327,10.0,0.13026554070353313,profile-ring-full,modal-full4-svd,6
1165.838329384327,20.0,0.560279319320955,profile-ring-full,modal-full4-svd,6
1165.838329384327,30.0,1.3736003796443441,profile-ring-full,modal-full4-svd,6
1165.838329384327,40.0,2.5965955594210897,profile-ring-full,modal-full4-svd,6
1165.838329384327,50.0,4.089313255884946,profile-ring-full,modal-full4-svd,6
1165.838329384327,60.0,5.550579968047501,profile-ring-full,modal-full4-svd,6
1165.838329384327,70.0,6.6564013471455965,profile-ring-full,modal-full4-svd,6
1165.838329384327,80.0,7.179552265738565,profile-ring-full,modal-full4-svd,6
1165.838329384327,90.0,19.692931346539226,profile-ring-full,modal-compact2,6
1200.0,0.0,0.0,modal-compact2,modal-compact2,6
1200.0,10.0,0.11469898392471123,profile-ring-full,modal-compact3,6
1200.0,20.0,0.44906414365402725,profile-ring-full,modal-compact3,6
1200.0,30.0,0.965551756297387,profile-ring-full,modal-compact3,6
1200.0,40.0,1.8848372744671877,profile-ring-full,modal-full4-svd,6
1200.0,50.0,3.235988355421796,profile-ring-full,modal-full4-svd,6
1200.0,60.0,4.682592281637028,profile-ring-full,modal-full4-svd,6
1200.0,70.0,5.873121232825326,profile-ring-full,modal-full4-svd,6
1200.0,80.0,6.589737000934207,profile-ring-full,modal-full4-svd,6
1200.0,90.0,18.47448490705665,profile-ring-full,modal-compact2,6
