candidate,angle_group,source_model,source_point_profile,acoustic_center_offset_mm,half_depth_mm,ring_radii_mm,front_depth_mm,rear_depth_mm,front_ring_radii_mm,rear_ring_radii_mm,source_count,source_svd_rcond,source_regularization,source_fit_rms_db_300_1200,source_fit_front_rms_db_300_1200,source_fit_rear_rms_db_300_1200,mesh_panels,mesh_area_m2,freqs_hz,angle_min_deg,angle_max_deg,target_norm_mean_db,sim_norm_mean_db,signed_mean_error_db,rms_error_db,max_abs_error_db,max_abs_error_freq_hz,max_abs_error_angle_deg
d65_r0-25-50-75-95_svd1e-5_ac+0mm,90,split-discrete,symmetric_depth_rings,0.0,65.0,0 25 50 75 95,65.0,65.0,0 25 50 75 95,0 25 50 75 95,18,1e-05,1e-06,2.718972515888311,2.6664737957450253,2.7704765981536723,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-19.56603024723801,-2.14928097397841,2.1493018354555673,2.158750651221446,300.293,90.0
d65_r0-25-50-75-95_svd1e-5_ac+20mm,0_60,split-discrete,symmetric_depth_rings,20.0,65.0,0 25 50 75 95,65.0,65.0,0 25 50 75 95,0 25 50 75 95,18,1e-05,1e-06,2.737737573299808,2.365425354468772,3.065155286922888,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-2.630973525205724,0.06553826641184628,0.3866258562698278,0.7622143664885712,300.293,60.0
d65_r0-25-50-75-95_svd1e-5_ac+20mm,70_90,split-discrete,symmetric_depth_rings,20.0,65.0,0 25 50 75 95,65.0,65.0,0 25 50 75 95,0 25 50 75 95,18,1e-05,1e-06,2.737737573299808,2.365425354468772,3.065155286922888,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-16.998907762429667,6.585253340254813,14.288056102539874,19.448917722534226,300.293,75.0
d65_r0-25-50-75-95_svd1e-5_ac+20mm,80_90,split-discrete,symmetric_depth_rings,20.0,65.0,0 25 50 75 95,65.0,65.0,0 25 50 75 95,0 25 50 75 95,18,1e-05,1e-06,2.737737573299808,2.365425354468772,3.065155286922888,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-23.510846465247052,-6.094097191987451,6.094108664858957,6.105922322839973,304.321,90.0
d65_r0-25-50-75-95_svd1e-5_ac+20mm,90,split-discrete,symmetric_depth_rings,20.0,65.0,0 25 50 75 95,65.0,65.0,0 25 50 75 95,0 25 50 75 95,18,1e-05,1e-06,2.737737573299808,2.365425354468772,3.065155286922888,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-23.510846465247052,-6.094097191987451,6.094108664858957,6.105922322839973,304.321,90.0
asym_f45r35_r0-35-70-95_svd1e-5_ac-20mm,0_60,split-discrete,asymmetric_depth_rings,-20.0,nan,0 35 70 95,45.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.377398937613212,2.677798950153336,2.0330873566294554,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,4.259287321882195,6.955799113499765,8.566816590189775,14.438790766254641,304.321,60.0
asym_f45r35_r0-35-70-95_svd1e-5_ac-20mm,70_90,split-discrete,asymmetric_depth_rings,-20.0,nan,0 35 70 95,45.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.377398937613212,2.677798950153336,2.0330873566294554,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,3.7266435436115124,27.310804646295992,28.363418199890816,34.96626535877063,304.321,75.0
asym_f45r35_r0-35-70-95_svd1e-5_ac-20mm,80_90,split-discrete,asymmetric_depth_rings,-20.0,nan,0 35 70 95,45.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.377398937613212,2.677798950153336,2.0330873566294554,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,2.2395836514028424,19.656332924662443,19.656969031363914,19.814470380159868,304.321,90.0
asym_f45r35_r0-35-70-95_svd1e-5_ac-20mm,90,split-discrete,asymmetric_depth_rings,-20.0,nan,0 35 70 95,45.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.377398937613212,2.677798950153336,2.0330873566294554,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,2.2395836514028424,19.656332924662443,19.656969031363914,19.814470380159868,304.321,90.0
asym_f45r35_r0-35-70-95_svd1e-5_ac+0mm,0_60,split-discrete,asymmetric_depth_rings,0.0,nan,0 35 70 95,45.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.3480762843162943,2.381093284497877,2.3145883531324403,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-0.72944293898598,1.96706885263159,2.67643019736707,5.093932208347965,300.293,60.0
asym_f45r35_r0-35-70-95_svd1e-5_ac+0mm,70_90,split-discrete,asymmetric_depth_rings,0.0,nan,0 35 70 95,45.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.3480762843162943,2.381093284497877,2.3145883531324403,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-12.660745598385736,10.923415504298745,15.479114520488395,22.052284967701212,300.293,75.0
asym_f45r35_r0-35-70-95_svd1e-5_ac+0mm,80_90,split-discrete,asymmetric_depth_rings,0.0,nan,0 35 70 95,45.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.3480762843162943,2.381093284497877,2.3145883531324403,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-17.459930354727586,-0.04318108146798494,0.08373103821412127,0.1149186655064085,300.293,90.0
asym_f45r35_r0-35-70-95_svd1e-5_ac+0mm,90,split-discrete,asymmetric_depth_rings,0.0,nan,0 35 70 95,45.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.3480762843162943,2.381093284497877,2.3145883531324403,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-17.459930354727586,-0.04318108146798494,0.08373103821412127,0.1149186655064085,300.293,90.0
asym_f45r35_r0-35-70-95_svd1e-5_ac+20mm,0_60,split-discrete,asymmetric_depth_rings,20.0,nan,0 35 70 95,45.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.373356692978569,2.088882782088126,2.627206255113616,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-1.5986538820866485,1.0978579095309215,1.7061532190087418,3.5196880286832695,300.293,60.0
asym_f45r35_r0-35-70-95_svd1e-5_ac+20mm,70_90,split-discrete,asymmetric_depth_rings,20.0,nan,0 35 70 95,45.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.373356692978569,2.088882782088126,2.627206255113616,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-10.123798102026836,13.460363000657646,15.344747487508176,20.97581153736064,300.293,75.0
asym_f45r35_r0-35-70-95_svd1e-5_ac+20mm,80_90,split-discrete,asymmetric_depth_rings,20.0,nan,0 35 70 95,45.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.373356692978569,2.088882782088126,2.627206255113616,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-11.323119252414145,6.093630020845456,6.093644854618031,6.107075587542596,300.293,90.0
asym_f45r35_r0-35-70-95_svd1e-5_ac+20mm,90,split-discrete,asymmetric_depth_rings,20.0,nan,0 35 70 95,45.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.373356692978569,2.088882782088126,2.627206255113616,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-11.323119252414145,6.093630020845456,6.093644854618031,6.107075587542596,300.293,90.0
asym_f45r55_r0-35-70-95_svd1e-5_ac-20mm,0_60,split-discrete,asymmetric_depth_rings,-20.0,nan,0 35 70 95,45.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.502791088155247,2.677798950153336,2.3145883531324403,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-1.6507861875879513,1.0457256040296188,1.5902174125434059,3.331587382703262,300.293,60.0
asym_f45r55_r0-35-70-95_svd1e-5_ac-20mm,70_90,split-discrete,asymmetric_depth_rings,-20.0,nan,0 35 70 95,45.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.502791088155247,2.677798950153336,2.3145883531324403,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-11.524189664710178,12.059971437974303,13.891743620236111,19.168039683783768,300.293,75.0
asym_f45r55_r0-35-70-95_svd1e-5_ac-20mm,80_90,split-discrete,asymmetric_depth_rings,-20.0,nan,0 35 70 95,45.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.502791088155247,2.677798950153336,2.3145883531324403,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-12.249749123592899,5.167000149666702,5.167279451886912,5.220725257735282,304.321,90.0
asym_f45r55_r0-35-70-95_svd1e-5_ac-20mm,90,split-discrete,asymmetric_depth_rings,-20.0,nan,0 35 70 95,45.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.502791088155247,2.677798950153336,2.3145883531324403,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-12.249749123592899,5.167000149666702,5.167279451886912,5.220725257735282,304.321,90.0
asym_f45r55_r0-35-70-95_svd1e-5_ac+0mm,0_60,split-discrete,asymmetric_depth_rings,0.0,nan,0 35 70 95,45.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.507171507534839,2.381093284497877,2.627206255113623,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-2.2201057147218024,0.4764060768957677,0.8315817404219605,1.8693114231590613,300.293,60.0
asym_f45r55_r0-35-70-95_svd1e-5_ac+0mm,70_90,split-discrete,asymmetric_depth_rings,0.0,nan,0 35 70 95,45.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.507171507534839,2.381093284497877,2.627206255113623,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-17.338973366743545,6.2451877359409345,14.10062607911628,19.079127547742317,300.293,75.0
asym_f45r55_r0-35-70-95_svd1e-5_ac+0mm,80_90,split-discrete,asymmetric_depth_rings,0.0,nan,0 35 70 95,45.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.507171507534839,2.381093284497877,2.627206255113623,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-23.813018317753066,-6.396269044493465,6.396320883196341,6.422020768091791,304.321,90.0
asym_f45r55_r0-35-70-95_svd1e-5_ac+0mm,90,split-discrete,asymmetric_depth_rings,0.0,nan,0 35 70 95,45.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.507171507534839,2.381093284497877,2.627206255113623,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-23.813018317753066,-6.396269044493465,6.396320883196341,6.422020768091791,304.321,90.0
asym_f45r55_r0-35-70-95_svd1e-5_ac+20mm,0_60,split-discrete,asymmetric_depth_rings,20.0,nan,0 35 70 95,45.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.546095758160148,2.088882782088126,2.932878439713786,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-2.2308397167303555,0.4656720748872146,1.0071182514137245,2.2568284217621084,300.293,60.0
asym_f45r55_r0-35-70-95_svd1e-5_ac+20mm,70_90,split-discrete,asymmetric_depth_rings,20.0,nan,0 35 70 95,45.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.546095758160148,2.088882782088126,2.932878439713786,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-11.795227442799886,11.788933659884595,14.486491476739555,20.38572415786171,300.293,75.0
asym_f45r55_r0-35-70-95_svd1e-5_ac+20mm,80_90,split-discrete,asymmetric_depth_rings,20.0,nan,0 35 70 95,45.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.546095758160148,2.088882782088126,2.932878439713786,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-14.045776537543865,3.3709727357157355,3.371394646697154,3.4243082664565065,300.293,90.0
asym_f45r55_r0-35-70-95_svd1e-5_ac+20mm,90,split-discrete,asymmetric_depth_rings,20.0,nan,0 35 70 95,45.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.546095758160148,2.088882782088126,2.932878439713786,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-14.045776537543865,3.3709727357157355,3.371394646697154,3.4243082664565065,300.293,90.0
asym_f35r55_r0-35-70-95_svd1e-5_ac-20mm,0_60,split-discrete,asymmetric_depth_rings,-20.0,nan,0 35 70 95,35.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.4254367213232872,2.5314358245530486,2.3145883531324403,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-1.2060457370439779,1.4904660545735922,2.105747911925858,4.18404910325367,300.293,60.0
asym_f35r55_r0-35-70-95_svd1e-5_ac-20mm,70_90,split-discrete,asymmetric_depth_rings,-20.0,nan,0 35 70 95,35.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.4254367213232872,2.5314358245530486,2.3145883531324403,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-11.810613058501291,11.77354804418319,14.691970111484892,20.74785660512476,300.293,75.0
asym_f35r55_r0-35-70-95_svd1e-5_ac-20mm,80_90,split-discrete,asymmetric_depth_rings,-20.0,nan,0 35 70 95,35.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.4254367213232872,2.5314358245530486,2.3145883531324403,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-14.430585444576455,2.9861638286831464,2.986820285073978,3.0487817461973137,304.321,90.0
asym_f35r55_r0-35-70-95_svd1e-5_ac-20mm,90,split-discrete,asymmetric_depth_rings,-20.0,nan,0 35 70 95,35.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.4254367213232872,2.5314358245530486,2.3145883531324403,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-14.430585444576455,2.9861638286831464,2.986820285073978,3.0487817461973137,304.321,90.0
asym_f35r55_r0-35-70-95_svd1e-5_ac+0mm,0_60,split-discrete,asymmetric_depth_rings,0.0,nan,0 35 70 95,35.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.437551547373527,2.231838342106795,2.627206255113623,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-1.738480508403613,0.9580312832139569,1.4852740951772838,3.13598894888527,300.293,60.0
asym_f35r55_r0-35-70-95_svd1e-5_ac+0mm,70_90,split-discrete,asymmetric_depth_rings,0.0,nan,0 35 70 95,35.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.437551547373527,2.231838342106795,2.627206255113623,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-14.474915390216626,9.109245712467855,14.600825008510949,20.6888027235416,300.293,75.0
asym_f35r55_r0-35-70-95_svd1e-5_ac+0mm,80_90,split-discrete,asymmetric_depth_rings,0.0,nan,0 35 70 95,35.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.437551547373527,2.231838342106795,2.627206255113623,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-19.717580441901728,-2.3008311686421266,2.3014905267133083,2.3559181721548157,304.321,90.0
asym_f35r55_r0-35-70-95_svd1e-5_ac+0mm,90,split-discrete,asymmetric_depth_rings,0.0,nan,0 35 70 95,35.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.437551547373527,2.231838342106795,2.627206255113623,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-19.717580441901728,-2.3008311686421266,2.3014905267133083,2.3559181721548157,304.321,90.0
asym_f35r55_r0-35-70-95_svd1e-5_ac+20mm,0_60,split-discrete,asymmetric_depth_rings,20.0,nan,0 35 70 95,35.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.49323584476606,1.9572107738091697,2.932878439713786,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-6.782258625149273,-4.085746833531703,5.1536368185574855,8.279432397361738,304.321,45.0
asym_f35r55_r0-35-70-95_svd1e-5_ac+20mm,70_90,split-discrete,asymmetric_depth_rings,20.0,nan,0 35 70 95,35.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.49323584476606,1.9572107738091697,2.932878439713786,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-4.392985973411964,19.191175129272516,19.56278264144308,23.216772533618055,300.293,75.0
asym_f35r55_r0-35-70-95_svd1e-5_ac+20mm,80_90,split-discrete,asymmetric_depth_rings,20.0,nan,0 35 70 95,35.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.49323584476606,1.9572107738091697,2.932878439713786,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-2.0164556277518315,15.40029364550777,15.400484136041614,15.47689166508016,300.293,90.0
asym_f35r55_r0-35-70-95_svd1e-5_ac+20mm,90,split-discrete,asymmetric_depth_rings,20.0,nan,0 35 70 95,35.0,55.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.49323584476606,1.9572107738091697,2.932878439713786,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-2.0164556277518315,15.40029364550777,15.400484136041614,15.47689166508016,300.293,90.0
asym_f55r35_r0-35-70-95_svd1e-5_ac-20mm,0_60,split-discrete,asymmetric_depth_rings,-20.0,nan,0 35 70 95,55.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.4558106673008435,2.8157712740154666,2.0330873566294554,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,4.206803082958316,6.903314874575886,8.526856556612149,14.419780133508887,304.321,60.0
asym_f55r35_r0-35-70-95_svd1e-5_ac-20mm,70_90,split-discrete,asymmetric_depth_rings,-20.0,nan,0 35 70 95,55.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.4558106673008435,2.8157712740154666,2.0330873566294554,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,3.628925657434408,27.213086760118887,28.27962089338585,34.90618445588727,300.293,75.0
asym_f55r35_r0-35-70-95_svd1e-5_ac-20mm,80_90,split-discrete,asymmetric_depth_rings,-20.0,nan,0 35 70 95,55.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.4558106673008435,2.8157712740154666,2.0330873566294554,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,2.1039487296367305,19.52069800289633,19.521313842898333,19.675758096580395,304.321,90.0
asym_f55r35_r0-35-70-95_svd1e-5_ac-20mm,90,split-discrete,asymmetric_depth_rings,-20.0,nan,0 35 70 95,55.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.4558106673008435,2.8157712740154666,2.0330873566294554,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,2.1039487296367305,19.52069800289633,19.521313842898333,19.675758096580395,304.321,90.0
asym_f55r35_r0-35-70-95_svd1e-5_ac+0mm,0_60,split-discrete,asymmetric_depth_rings,0.0,nan,0 35 70 95,55.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.4254367213232872,2.5314358245530486,2.3145883531324403,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-1.20604573704397,1.4904660545736,2.1057479119258695,4.184049103253692,300.293,60.0
asym_f55r35_r0-35-70-95_svd1e-5_ac+0mm,70_90,split-discrete,asymmetric_depth_rings,0.0,nan,0 35 70 95,55.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.4254367213232872,2.5314358245530486,2.3145883531324403,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-11.810613058501291,11.77354804418319,14.691970111484899,20.74785660512481,300.293,75.0
asym_f55r35_r0-35-70-95_svd1e-5_ac+0mm,80_90,split-discrete,asymmetric_depth_rings,0.0,nan,0 35 70 95,55.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.4254367213232872,2.5314358245530486,2.3145883531324403,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-14.430585444576462,2.9861638286831393,2.986820285073971,3.0487817461973137,304.321,90.0
asym_f55r35_r0-35-70-95_svd1e-5_ac+0mm,90,split-discrete,asymmetric_depth_rings,0.0,nan,0 35 70 95,55.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.4254367213232872,2.5314358245530486,2.3145883531324403,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-14.430585444576462,2.9861638286831393,2.986820285073971,3.0487817461973137,304.321,90.0
asym_f55r35_r0-35-70-95_svd1e-5_ac+20mm,0_60,split-discrete,asymmetric_depth_rings,20.0,nan,0 35 70 95,55.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.4375515473735234,2.231838342106795,2.627206255113616,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-1.7384805084039379,0.9580312832136322,1.4852740951768701,3.1359889488846306,300.293,60.0
asym_f55r35_r0-35-70-95_svd1e-5_ac+20mm,70_90,split-discrete,asymmetric_depth_rings,20.0,nan,0 35 70 95,55.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.4375515473735234,2.231838342106795,2.627206255113616,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-14.474915390219,9.109245712465482,14.600825008510158,20.688802723540284,300.293,75.0
asym_f55r35_r0-35-70-95_svd1e-5_ac+20mm,80_90,split-discrete,asymmetric_depth_rings,20.0,nan,0 35 70 95,55.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.4375515473735234,2.231838342106795,2.627206255113616,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-19.717580441904982,-2.300831168645381,2.301490526716574,2.355918172158596,304.321,90.0
asym_f55r35_r0-35-70-95_svd1e-5_ac+20mm,90,split-discrete,asymmetric_depth_rings,20.0,nan,0 35 70 95,55.0,35.0,0 35 70 95,0 35 70 95,14,1e-05,1e-06,2.4375515473735234,2.231838342106795,2.627206255113616,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-19.717580441904982,-2.300831168645381,2.301490526716574,2.355918172158596,304.321,90.0
asym_f45r55_front35_rear25_svd1e-5_ac-20mm,0_60,split-discrete,asymmetric_depth_rings,-20.0,nan,,45.0,55.0,0 35 70 95,0 25 50 75 95,16,1e-05,1e-06,2.494109497852305,2.677798950153336,2.2957694041675536,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-1.6654413410330426,1.0310704505845272,1.6457225190717595,3.490272842956685,300.293,60.0
asym_f45r55_front35_rear25_svd1e-5_ac-20mm,70_90,split-discrete,asymmetric_depth_rings,-20.0,nan,,45.0,55.0,0 35 70 95,0 25 50 75 95,16,1e-05,1e-06,2.494109497852305,2.677798950153336,2.2957694041675536,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-11.352266013256015,12.231895089428466,13.907731136935205,19.06831951726626,300.293,75.0
asym_f45r55_front35_rear25_svd1e-5_ac-20mm,80_90,split-discrete,asymmetric_depth_rings,-20.0,nan,,45.0,55.0,0 35 70 95,0 25 50 75 95,16,1e-05,1e-06,2.494109497852305,2.677798950153336,2.2957694041675536,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-11.801498304963605,5.615250968295996,5.615535326154165,5.671762580697816,304.321,90.0
asym_f45r55_front35_rear25_svd1e-5_ac-20mm,90,split-discrete,asymmetric_depth_rings,-20.0,nan,,45.0,55.0,0 35 70 95,0 25 50 75 95,16,1e-05,1e-06,2.494109497852305,2.677798950153336,2.2957694041675536,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-11.801498304963605,5.615250968295996,5.615535326154165,5.671762580697816,304.321,90.0
asym_f45r55_front35_rear25_svd1e-5_ac+0mm,0_60,split-discrete,asymmetric_depth_rings,0.0,nan,,45.0,55.0,0 35 70 95,0 25 50 75 95,16,1e-05,1e-06,2.499282955978916,2.381093284497877,2.612130425268334,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-2.433913762448776,0.2625980291687938,0.6811159447734385,1.54625946549141,300.293,60.0
asym_f45r55_front35_rear25_svd1e-5_ac+0mm,70_90,split-discrete,asymmetric_depth_rings,0.0,nan,,45.0,55.0,0 35 70 95,0 25 50 75 95,16,1e-05,1e-06,2.499282955978916,2.381093284497877,2.612130425268334,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-16.057908455001247,7.5262526476832345,13.304033427548257,18.685088074303884,300.293,75.0
asym_f45r55_front35_rear25_svd1e-5_ac+0mm,80_90,split-discrete,asymmetric_depth_rings,0.0,nan,,45.0,55.0,0 35 70 95,0 25 50 75 95,16,1e-05,1e-06,2.499282955978916,2.381093284497877,2.612130425268334,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-20.860222018482116,-3.4434727452225147,3.44349308113742,3.4553071337153582,304.321,90.0
asym_f45r55_front35_rear25_svd1e-5_ac+0mm,90,split-discrete,asymmetric_depth_rings,0.0,nan,,45.0,55.0,0 35 70 95,0 25 50 75 95,16,1e-05,1e-06,2.499282955978916,2.381093284497877,2.612130425268334,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-20.860222018482116,-3.4434727452225147,3.44349308113742,3.4553071337153582,304.321,90.0
asym_f45r55_front35_rear25_svd1e-5_ac+20mm,0_60,split-discrete,asymmetric_depth_rings,20.0,nan,,45.0,55.0,0 35 70 95,0 25 50 75 95,16,1e-05,1e-06,2.5402373261954803,2.088882782088126,2.9227008176495413,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-2.4262115668491147,0.27030022476845517,0.9006163776372345,1.994808571144965,300.293,60.0
asym_f45r55_front35_rear25_svd1e-5_ac+20mm,70_90,split-discrete,asymmetric_depth_rings,20.0,nan,,45.0,55.0,0 35 70 95,0 25 50 75 95,16,1e-05,1e-06,2.5402373261954803,2.088882782088126,2.9227008176495413,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-11.556787942114136,12.027373160570345,14.481200433991317,20.263391386850024,300.293,75.0
asym_f45r55_front35_rear25_svd1e-5_ac+20mm,80_90,split-discrete,asymmetric_depth_rings,20.0,nan,,45.0,55.0,0 35 70 95,0 25 50 75 95,16,1e-05,1e-06,2.5402373261954803,2.088882782088126,2.9227008176495413,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-13.453610516991674,3.963138756267927,3.9633480539204498,4.003869519606269,300.293,90.0
asym_f45r55_front35_rear25_svd1e-5_ac+20mm,90,split-discrete,asymmetric_depth_rings,20.0,nan,,45.0,55.0,0 35 70 95,0 25 50 75 95,16,1e-05,1e-06,2.5402373261954803,2.088882782088126,2.9227008176495413,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-13.453610516991674,3.963138756267927,3.9633480539204498,4.003869519606269,300.293,90.0
asym_f55r45_front25_rear35_svd1e-5_ac-20mm,0_60,split-discrete,asymmetric_depth_rings,-20.0,nan,,55.0,45.0,0 25 50 75 95,0 35 70 95,16,1e-05,1e-06,2.507660436013788,2.806858110179788,2.1675491399310127,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-0.14926706689661415,2.5472447247209558,3.4890641916649408,6.5944635329990575,300.293,60.0
